week,warehouse,product,stock
W6,Склад10||Склад10_о,К2,0.4489601372789564
W7,Склад10||Склад10_о,К2,0.4422407215200581
W8,Склад10||Склад10_о,К2,0.6902986528423933
W9,Склад10||Склад10_о,К2,1.1697007468822207
W10,Склад10||Склад10_о,К2,0.1038395486725338
W11,Склад10||Склад10_о,К2,1.0186633153410862
W12,Склад10||Склад10_о,К2,0.3152624007458302
W13,Склад10||Склад10_о,К2,0.9748924798038018
W14,Склад10||Склад10_о,К2,0.29896477791897347
W15,Склад10||Склад10_о,К2,0.49720000835592687
W16,Склад10||Склад10_о,К2,0.3580714410321588
W17,Склад10||Склад10_о,К2,0.6985534624810719
W18,Склад10||Склад10_о,К2,0.748221084828714
W19,Склад10||Склад10_о,К2,0.21908983459569678
W20,Склад10||Склад10_о,К2,0.4160648882489197
W21,Склад10||Склад10_о,К2,1.367046046317261
W22,Склад10||Склад10_о,К2,0.6295227318921419
W23,Склад10||Склад10_о,К2,0.3768934478143503
W24,Склад10||Склад10_о,К2,0.7711661662723119
W25,Склад10||Склад10_о,К2,0.4449177790473738
W26,Склад10||Склад10_о,К2,0.6707136457087363
W27,Склад10||Склад10_о,К2,0.01748649412877275
W28,Склад10||Склад10_о,К2,0.38031270807716905
W29,Склад10||Склад10_о,К2,0.626340936862576
W30,Склад10||Склад10_о,К2,0.43175626798156147
W31,Склад10||Склад10_о,К2,0.5856017027846598
W32,Склад10||Склад10_о,К2,0.24565012596428898
W33,Склад10||Склад10_о,К2,0.3778323179521676
W34,Склад10||Склад10_о,К2,0.4875241238067534
W35,Склад10||Склад10_о,К2,0.8054530671932361
W36,Склад10||Склад10_о,К2,0.391754536576556
W37,Склад10||Склад10_о,К2,0.1742587772685659
W38,Склад10||Склад10_о,К2,0.5495784712541314
W39,Склад10||Склад10_о,К2,0.23226576751698086
W40,Склад10||Склад10_о,К2,1.1795414838331642
W41,Склад10||Склад10_о,К2,0.5821672790299284
W42,Склад10||Склад10_о,К2,0.669400997302856
W43,Склад10||Склад10_о,К2,0.5928104459459519
W44,Склад10||Склад10_о,К2,0.48223515739104234
W45,Склад10||Склад10_о,К2,0.2663998855488885
W46,Склад10||Склад10_о,К2,0.8758493879597566
W47,Склад10||Склад10_о,К2,0.2679400508652647
W48,Склад10||Склад10_о,К2,1.7421935321466302
W49,Склад10||Склад10_о,К2,0.1451107362867389
W50,Склад10||Склад10_о,К2,0.8048171668727868
W51,Склад10||Склад10_о,К2,0.3627735695405402
W52,Склад10||Склад10_о,К2,3.025767141807882
W53,Склад10||Склад10_о,К2,188.58983367271992
W13,Склад11||Склад11_о,Б5,143.33333333333334
W14,Склад11||Склад11_о,Б5,30.461796809403857
W15,Склад11||Склад11_о,Б5,22.720093046699905
W16,Склад11||Склад11_о,Б5,102.09744186196797
W17,Склад11||Склад11_о,Б5,26.890588662812046
W18,Склад11||Склад11_о,Б5,29.75471734842227
W19,Склад11||Склад11_о,Б5,8.418583694723957
W20,Склад11||Склад11_о,Б5,11.0520979875915
W21,Склад11||Склад11_о,Б5,18.396428298831054
W22,Склад11||Склад11_о,Б5,11.937863768853694
W23,Склад11||Склад11_о,Б5,12.339751455075415
W24,Склад11||Склад11_о,Б5,10.031379869410324
W25,Склад11||Склад11_о,Б5,9.759926087869738
W26,Склад11||Склад11_о,Б5,11.912387065401902
W27,Склад11||Склад11_о,Б5,7.107231311264072
W28,Склад11||Склад11_о,Б5,6.45530655588456
W29,Склад11||Склад11_о,Б5,7.369168210364748
W30,Склад11||Склад11_о,Б5,7.325761580276383
W31,Склад11||Склад11_о,Б5,13.390759586280083
W32,Склад11||Склад11_о,Б5,12.04769780838928
W33,Склад11||Склад11_о,Б5,11.313857859475752
W34,Склад11||Склад11_о,Б5,10.405345886968169
W35,Склад11||Склад11_о,Б5,10.362202558252598
W36,Склад11||Склад11_о,Б5,8.03091391022717
W37,Склад11||Склад11_о,Б5,11.250070258886879
W38,Склад11||Склад11_о,Б5,8.398445326232801
W39,Склад11||Склад11_о,Б5,8.445448179173713
W40,Склад11||Склад11_о,Б5,13.096883244348918
W41,Склад11||Склад11_о,Б5,12.304892405945294
W42,Склад11||Склад11_о,Б5,9.496298558336717
W43,Склад11||Склад11_о,Б5,9.40861536749454
W44,Склад11||Склад11_о,Б5,9.966020118538717
W45,Склад11||Склад11_о,Б5,10.8229786794406
W46,Склад11||Склад11_о,Б5,9.770878842708264
W47,Склад11||Склад11_о,Б5,13.396267476734522
W48,Склад11||Склад11_о,Б5,14.27428188370859
W49,Склад11||Склад11_о,Б5,17.975300577331343
W50,Склад11||Склад11_о,Б5,16.503251001924436
